Name,Price
Honda City i-VTEC V,5.225612409450542
Mercedes-Benz New C-Class C250 Avantgarde,9.91998001473749
Ford Endeavour XLT TDCi 4X2,13.487133302953035
Hyundai Xcent 1.2 Kappa S Option,3.2304078946019774
Hyundai Santro Xing XG eRLX Euro III,8.094804547431927
Volkswagen Vento 1.5 TDI Highline AT,5.603669434487523
Hyundai Santro Xing GLS LPG,2.51190486075603
Mercedes-Benz M-Class ML 320 CDI,7.084266708081191
Tata Nano Twist XT,6.818065869763108
Maruti SX4 Zxi BSIII,6.942193372313074
Maruti Wagon R CNG LXI,2.966924830487078
Volkswagen Polo 1.5 TDI Highline,2.456711693204374
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,6.273444624628307
Hyundai Santro Xing GLS,7.485368492956584
Tata Nano Lx BSIV,4.886962612628809
Ford Endeavour 4x2 XLT Limited Edition,5.354133024453669
Hyundai i10 Magna,2.959385493448773
Audi A6 2.7 TDI,13.744435021945419
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,8.146849747536262
Hyundai Verna 1.6 SX VTVT AT,2.2272863554850217
Maruti Ciaz Zeta,7.549392335735166
Chevrolet Enjoy 1.3 TCDi LS 8,2.4953696280190782
Fiat Punto EVO 1.2 Emotion,3.081898753767032
Mercedes-Benz E-Class E270 CDI,2.8065860111164094
Mahindra Scorpio SLE BSIV,14.34244032779223
Mercedes-Benz SLC 43 AMG,3.080176020529789
Honda Brio EX MT,3.775868797372857
Hyundai i20 1.4 CRDi Magna,3.3912630819830696
Volkswagen Vento 1.6 Highline,7.10554626629511
Hyundai Xcent 1.2 VTVT S,12.334272682328471
Maruti Vitara Brezza ZDi Plus Dual Tone,7.747877307269659
Maruti Alto Green LXi (CNG),2.955714447989891
Ford Endeavour 2.5L 4X2,9.224004970010473
Hyundai EON LPG Era Plus Option,8.005429155599769
Volkswagen Polo Petrol Highline 1.2L,5.183245960773211
Ford Figo Diesel ZXI,6.810740506397347
Maruti Wagon R VXI 1.2,9.324073148140645
Hyundai i10 Sportz,4.327191464721874
Honda Brio E MT,3.93064251353453
Hyundai Verna VTVT 1.6 AT SX Option,4.444203275686694
Land Rover Discovery Sport TD4 HSE,7.654261354786109
Ford Figo Diesel EXI,3.898997501103004
Honda CR-V RVi MT,10.348048628031307
Toyota Fortuner 4x4 MT TRD Sportivo,3.2650768224478743
Volkswagen Polo Petrol Comfortline 1.2L,2.859130072715052
Chevrolet Optra Magnum 1.6 LS Petrol,8.825642505667826
Mercedes-Benz E-Class 280 CDI,8.813774873595465
Maruti Wagon R LXI CNG,8.255541335806356
Hyundai i20 1.2 Asta Option,10.001996178910417
Renault KWID RXT,5.94782509932478
Maruti Ignis 1.2 Alpha,2.220426385331233
Maruti Ciaz ZXi Option,7.509884062393774
ISUZU D-MAX V-Cross 4X4,7.331647881063493
Maruti S Cross DDiS 320 Alpha,5.072556311926349
Maruti Ciaz VDi Plus SHVS,2.998542871373741
Maruti Wagon R LXI BS IV,8.126942250042873
Maruti Estilo LXI,3.0436365801593537
Maruti Wagon R LXI CNG,3.4941822350034575
Hyundai i10 Magna LPG,19.530579834469176
Hyundai i10 Era,3.10314625192216
Nissan Terrano XL,3.0152016344351926
Toyota Etios Liva G,3.2989945658879187
Maruti Ritz VDi,3.8663517386580732
Honda City 1.5 E MT,5.3423663693369
Honda City i DTEC VX,20.2918905534147
Maruti Alto K10 2010-2014 VXI,10.188163446206975
Tata Indica V2 eLS,8.946811626548852
Land Rover Range Rover Sport 2005 2012 Sport,2.9098117811952755
Hyundai i10 Magna 1.1,3.529333411016929
Hyundai i10 Magna,2.6424583998020057
Land Rover Range Rover HSE Dynamic,2.805538024743518
Hyundai Verna CRDi 1.4 E,5.162478709442171
Honda Civic 2006-2010 1.8 V AT,3.698635745353969
Mahindra Scorpio S10 AT 4WD,8.456189239773813
Hyundai Creta 1.6 SX Option,8.813405334973448
Ford Figo Diesel ZXI,8.715915422920785
Toyota Etios GD,8.111497932321031
Hyundai Verna Transform SX VTVT,5.615856714848272
Chevrolet Cruze LTZ,7.320648381379985
Mercedes-Benz GLA Class 200 d Sport,11.6386394223827
BMW X3 xDrive20d,8.444665372434919
Mitsubishi Pajero 2.8 GLX Sports,3.7501898351666507
Maruti Swift VXI BSIV,3.7537470826391544
Ford Endeavour XLT TDCi 4X2,8.674056684198446
Toyota Etios Liva G,8.64410614217068
Hyundai i20 1.2 Spotz,7.8182411015514095
Maruti Estilo LXI,7.521413900745236
Chevrolet Enjoy Petrol LS 7 Seater,4.890222376481626
Honda Civic 2006-2010 1.8 S MT,3.850621703077043
Volkswagen Vento 1.5 TDI Comfortline,3.9066375071585724
Ford Fiesta 1.4 Duratec EXI,7.1287855638738815
Toyota Innova 2.5 V Diesel 7-seater,7.128275750712573
Hyundai Santro Xing XG,6.284908948816057
Ford Ikon 1.3 Flair,6.673570967403447
Hyundai i10 Sportz,5.538143340036603
Mahindra Verito 1.5 D6 BSIV,3.8252822217901166
Volkswagen Polo Diesel Comfortline 1.2L,7.093838497162315
Renault KWID RXL,16.219313905957446
Mini Clubman Cooper S,7.911801900863545
Hyundai EON LPG Era Plus Option,7.293640167618255
Honda Jazz VX,3.2946890928446306
Hyundai Verna 1.6 CRDi AT SX,4.051390561749659
Honda Amaze SX i-VTEC,5.0072089065451575
Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,3.0434978457781336
Chevrolet Enjoy 1.3 TCDi LS 8,4.2812579395584445
Volkswagen Polo Petrol Highline 1.2L,9.302518583003147
Hyundai Accent GLS,5.346828160378355
Maruti Ciaz VXi Plus,3.50988241571512
Hyundai Getz GLE,3.6738186012642484
BMW 5 Series 520d Luxury Line,12.87312120755529
Tata Indica V2 eLS,5.606608475312129
BMW 3 Series 320d Sedan,7.934471872207647
Maruti Ignis 1.2 Alpha,11.55216837171435
Chevrolet Beat Diesel LS,8.179756290631103
Maruti Ignis 1.2 Alpha,3.2784173050682157
Volkswagen Vento 1.6 Comfortline,7.9967540878678
Maruti Alto LXi BSIII,7.825717173813645
Mahindra Scorpio SLE BSIV,6.046016989405478
Hyundai Verna VTVT 1.6 SX Option,3.2431072006093395
Datsun redi-GO T Option,6.092051567659019
Hyundai Xcent 1.1 CRDi Base,5.222279439339707
Maruti Baleno Delta 1.2,3.162723767186629
Toyota Etios Liva V,6.042866896198144
Maruti Dzire VDI,2.211872799378517
Maruti Omni MPI STD BSIV,12.238296270210034
Toyota Fortuner 4x2 AT,6.993902189129909
Ford EcoSport 1.5 Diesel Titanium,9.189883414886328
Maruti Eeco 5 STR With AC Plus HTR CNG,4.966150508533311
Ford Ecosport 1.5 DV5 MT Titanium Optional,15.692832580632203
Honda CR-V RVi MT,4.346003211717507
Honda Civic 2010-2013 1.8 V MT,7.208659574161496
BMW 3 Series 320d Luxury Line,14.48482805881556
Chevrolet Cruze LTZ,6.390415425927872
Maruti Ritz VXi,6.372841701624889
BMW X5 xDrive 30d,2.9635115613933016
Ford EcoSport 1.5 Petrol Titanium Plus AT,5.669784342818335
Maruti Wagon R LXI CNG,6.298826385828833
Hyundai Grand i10 CRDi Sportz,11.154596137229772
Toyota Etios Liva V,4.293944853511331
Hyundai EON Era,3.5041704778874063
Honda City i VTEC V,5.872484928775704
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,4.878235755855829
Honda Jazz 1.2 V i VTEC,7.429207014695382
Tata Indigo CS eGLX BS IV,12.78684865860115
Honda Jazz VX Diesel,8.386181585876136
Maruti Alto 800 LXI,6.747465325725894
Maruti Wagon R LXI,3.8633814842329826
Nissan Terrano XL,2.6449581246727076
Nissan Terrano XL Plus 85 PS,10.549669265965061
Volkswagen Polo 1.2 MPI Highline Plus,6.590269284821475
Honda Civic 2006-2010 1.8 S MT,7.535326007006306
Toyota Qualis Fleet A3,3.993657747115703
Audi A4 35 TDI Technology Edition,6.276379858379739
Maruti Ignis 1.2 Delta,10.482403663124861
Fiat Punto 1.2 Dynamic,3.32064319408776
Maruti Eeco 7 Seater Standard,10.615242923307436
Maruti Ertiga SHVS VDI,3.1012143833480326
Volkswagen Polo Diesel Trendline 1.2L,11.417111828853857
Honda Amaze S i-Dtech,2.9182120419373665
Honda City V MT,6.133843915868597
BMW 7 Series 730Ld,4.1033850406883445
Hyundai Santa Fe 4x4 AT,12.284773226892607
BMW X1 M Sport sDrive 20d,16.52942326291341
Audi A4 3.0 TDI Quattro,5.99484448749131
Volkswagen Ameo 1.2 MPI Comfortline,6.185249562500677
Skoda Yeti Ambition 4X2,6.997331291805891
Honda City V AT,18.460893629500447
Honda Jazz V CVT,9.149373773214792
Mahindra Bolero ZLX,2.4010380819098023
Maruti Wagon R LXI,2.711692449314793
Audi Q7 4.2 TDI Quattro Technology,17.986383781542585
BMW 3 Series Luxury Line,9.584031332584903
Maruti Zen Estilo LXI Green (CNG),7.801690477463802
Hyundai Creta 1.6 CRDi AT SX Plus,7.590810309126866
Mercedes-Benz New C-Class C 220 CDI CLASSIC,3.3210277751102453
Skoda Octavia Elegance 2.0 TDI AT,5.726464268607698
Toyota Innova 2.5 G (Diesel) 8 Seater,5.54861961833022
Renault Duster 110PS Diesel RxL,6.339943370849547
Maruti Swift ZDi,5.370969627522489
Renault KWID Climber 1.0 AMT,3.3762906539716098
Hyundai Santro GLS II - Euro II,2.509164569024448
Honda Brio S MT,15.611425407932874
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,3.5049015179919296
Chevrolet Enjoy 1.3 TCDi LS 8,3.08765388762802
Honda City i-VTEC S,9.29574508540159
Skoda Rapid 1.6 MPI AT Style Plus,8.831882486562595
Maruti Alto K10 LXI,4.92748648859889
Toyota Corolla Altis 1.8 G,5.320167622865042
Toyota Innova 2.5 V Diesel 7-seater,4.103429222247309
Maruti Dzire VDI,5.275370160598058
Toyota Fortuner 4x2 Manual,3.2984868567846632
Hyundai Grand i10 CRDi Magna,4.184240869673356
Maruti Wagon R LXI BS IV,6.994586389116615
Tata Indica Vista Quadrajet LS,3.267783940949785
Maruti Swift Lxi BSIII,7.314957453445863
Toyota Innova 2.5 GX (Diesel) 7 Seater,3.8750854082600994
Maruti Eeco 7 Seater Standard,6.169500720939842
Toyota Innova 2.5 G (Diesel) 8 Seater,6.992493683286854
Maruti Vitara Brezza ZDi Plus,16.255067623029916
Maruti Swift VXI BSIII,3.650129905658926
Honda City 1.5 S MT,7.048292515116884
Hyundai Verna 1.6 SX VTVT,4.327794541887001
Maruti Omni E MPI STD BS IV,8.427603279285902
Volkswagen Vento Petrol Highline AT,9.309289129162176
Ford Ikon 1.3 Flair,3.104386031034753
Mini Cooper 3 DOOR D,6.198406644504759
BMW 3 Series 320d Luxury Line,11.044027918423067
Toyota Corolla Altis 1.8 G,3.036124270210721
Hyundai Grand i10 Magna,4.186181429063928
Mahindra XUV500 W8 4WD,4.950769933846096
Volkswagen Polo Diesel Comfortline 1.2L,5.712126560529006
BMW 3 Series 320d Prestige,7.3544328478436
Volkswagen Polo Diesel Trendline 1.2L,16.001537834271613
Honda Amaze SX i-VTEC,5.260548237107876
Land Rover Discovery Sport TD4 HSE,13.855602183150404
Volvo V40 D3 R Design,7.259023550599422
Toyota Etios Liva GD,3.473418871028531
Maruti Vitara Brezza ZDi Plus,4.905739137454441
Volkswagen Polo 1.2 MPI Trendline,6.85370276238365
Toyota Etios G,3.245193811273603
Toyota Innova 2.5 V Diesel 7-seater,4.988556193745998
Mercedes-Benz B Class B180,7.582371878717564
Maruti Swift VXI BSIV,3.1310312691431625
Toyota Etios Liva GD,10.054178280004654
Maruti Swift ZXI,3.062284234417017
Skoda Superb 1.8 TSI MT,9.479691165415078
Ford Ecosport 1.5 Ti VCT MT Titanium,10.303871743034698
Chevrolet Spark 1.0 LS,6.762675191434226
Hyundai Grand i10 CRDi Magna,2.9734182335014716
Maruti Celerio ZXI,8.939691734221327
Hyundai Verna 1.6 SX VTVT,6.233598316955033
Hyundai i20 Asta 1.4 CRDi,6.090696119503763
Maruti Ciaz Zeta,7.994060491847766
Maruti Wagon R VXI BS IV,4.645745255809673
Hyundai Santro Xing XG,2.89734363226568
Toyota Innova Crysta 2.8 GX AT,3.215168678316812
Audi Q7 45 TDI Quattro Technology,8.468023316962078
Honda City i DTEC VX,6.210857195020141
BMW 5 Series 2013-2017 520d Luxury Line,2.4636170320029787
Chevrolet Spark 1.0 LS,6.894681957930744
Hyundai Grand i10 CRDi Magna,2.9871667951189456
Maruti SX4 S Cross DDiS 200 Zeta,6.926474663181527
Toyota Etios Cross 1.4L VD,6.857525264566164
Mercedes-Benz E-Class E400 Cabriolet,7.704155624564553
Honda Mobilio S i VTEC,10.098476575333954
Volkswagen Polo Petrol Trendline 1.2L,9.37735899939226
Hyundai Verna 1.6 SX VTVT,7.665692378865446
Mahindra Ssangyong Rexton RX5,3.7562317097601414
Mahindra Thar CRDe,6.755517801543527
Mercedes-Benz S Class 2005 2013 S 350 L,2.5276782558095734
Hyundai EON LPG Era Plus Option,9.509432883183015
Honda City i VTEC V,4.659839103008745
Mercedes-Benz GLE 350d,8.632966988898476
Maruti Ertiga VXI,2.965151157247761
Maruti Swift VXI,4.202309218899321
Honda CR-V RVi MT,5.667457673292855
Mahindra Bolero ZLX,7.863876914909935
Honda City i VTEC V,3.1001005217083426
Mercedes-Benz New C-Class C 220 CDI CLASSIC,2.9702825175407455
Land Rover Discovery Sport TD4 HSE 7S,10.475626858606612
Hyundai i20 Magna Optional 1.2,2.3592448377327573
Audi A4 35 TDI Premium Plus,3.088269800268154
Maruti Wagon R Duo LX BSIII,2.3538576476343525
Skoda Octavia Elegance 1.8 TSI AT,2.4275995319822745
Hyundai i20 Sportz 1.2,9.908296585415089
Mercedes-Benz New C-Class C 220 CDI Elegance AT,3.52084809818612
Toyota Innova Crysta 2.8 ZX AT,8.943278188631888
Honda City 1.5 S MT,5.609804272050917
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),3.56560545619675
Mahindra XUV500 W6 2WD,7.098554549720528
Chevrolet Sail LT ABS,10.241861393392373
Skoda Superb Elegance 2.0 TDI CR AT,6.533870804210587
Toyota Etios Cross 1.4L VD,8.060926886307337
Toyota Innova 2.5 G (Diesel) 8 Seater,3.0068876817788994
Maruti Ciaz 1.3 S,8.621605072397784
Maruti Alto 800 LXI,7.615944799913304
Hyundai i10 Sportz,3.9491476892568427
Jaguar XF 2.2 Litre Luxury,6.761678634232314
Hyundai EON LPG Era Plus Option,6.691174999540173
Hyundai Elantra 2.0 SX Option AT,5.803711643360642
Volkswagen Vento 1.6 Highline,10.684712285469454
Maruti Eeco 7 Seater Standard,9.10172563764281
BMW 5 Series 520d Sedan,8.625300272383129
Hyundai Grand i10 CRDi Magna,2.963341625857944
Maruti Dzire VXI,4.638650654576127
Maruti Alto 800 2016-2019 LXI,9.009138533691985
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,8.711493497378983
Honda Amaze VX i-DTEC,2.6520665646376402
Honda BRV i-VTEC V CVT,4.330533426524509
Land Rover Range Rover Vogue SE 4.4 SDV8,6.931992797652648
Hyundai Creta 1.6 SX Option,4.2111058425964885
Ford EcoSport 1.5 Diesel Titanium,10.543968896779806
Honda City 1.5 GXI,3.289537493125821
Hyundai i10 Sportz AT,3.2912727983496373
Tata Tigor XE Diesel,4.38423470321849
Toyota Innova 2.5 G (Diesel) 8 Seater,12.48555778263554
Maruti Vitara Brezza ZDi Plus,11.351290422954214
Honda City i DTEC VX,3.5952680630999225
Chevrolet Cruze LTZ,8.195883949922722
Toyota Prius 2009-2016 Z4,4.794437673691515
Maruti Swift 1.3 LXI,4.397845506312292
Tata Indica Vista Quadrajet LS,5.604379517999809
BMW X5 3.0d,17.420278012864927
Renault KWID RXL,8.453075383735186
Skoda Superb Elegance 2.0 TDI CR AT,7.637347051019497
BMW 1 Series 118d Base,4.245869988165697
Skoda Rapid 1.5 TDI AT Elegance,3.452195625030298
Maruti Swift VDI BSIV,11.272967412314404
Ford Ecosport 1.5 DV5 MT Titanium Optional,2.997419493839463
Honda City i-VTEC CVT VX,3.0538017226696366
Hyundai Verna 1.6 SX,7.748574826954845
Maruti Swift ZXI,5.1994227415214045
Maruti Wagon R LX,2.9050117581799157
Honda City i-DTEC SV,9.722963276152656
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,4.830320708766536
Hyundai i10 Era 1.1,3.0407126811020584
Maruti Wagon R Vx,3.3463629173245923
Fiat Punto 1.4 Emotion,3.166416977123125
Maruti Wagon R Duo Lxi,2.961481202969787
Honda City i VTEC CVT VX,5.943844388312373
Volkswagen Polo Diesel Comfortline 1.2L,7.079847922113246
Tata Zest Revotron 1.2T XE,2.43413772867212
Ford Figo Diesel,5.443311903812431
Toyota Camry Hybrid,5.587543987499898
Volkswagen Polo Diesel Trendline 1.2L,9.227867760237878
Hyundai i10 Era 1.1,4.675932111672646
Tata Safari Storme 2012-2015 LX,4.76171737134902
Land Rover Range Rover Sport 2005 2012 Sport,9.560712722311887
Hyundai i10 Magna 1.2,2.944700889258145
Honda BRV i-VTEC V CVT,3.4342600553618743
Nissan Micra Diesel XV Primo,8.420693203384321
Maruti Wagon R Duo Lxi,2.369722840132698
Mercedes-Benz GLE 350d,5.671395726034128
Mercedes-Benz E-Class E250 CDI Avantgrade,5.42011850292924
Land Rover Range Rover HSE Dynamic,5.1155490525039
Maruti 800 Std BSIII,7.6559428787349955
Honda City i VTEC CVT SV,6.424218281277752
Mahindra XUV500 W8 2WD,14.80021453597608
Honda Amaze VX i-DTEC,2.7596595547617224
Volkswagen Vento Diesel Highline,5.230442557660433
Hyundai Verna VTVT 1.6 SX Option,2.8384663802482435
Toyota Innova 2.5 V Diesel 7-seater,7.068315888020794
Honda Jazz VX Diesel,13.06205440502629
Honda City i DTEC VX,9.49967640095946
Maruti Swift VDI BSIV,3.9950162470616837
Renault KWID RXL,11.946286558545248
Maruti Ciaz Alpha,5.036623294859728
Audi A6 2011-2015 35 TDI Technology,3.0810025339277933
Ford Endeavour Hurricane LE,2.296747913367281
Audi A4 35 TDI Premium,8.670952020283528
Honda Accord 2.4 AT,8.035988518021506
Honda Brio E MT,19.390479453244932
Hyundai Santro Xing GLS LPG,12.472139025387845
Honda Accord 2.4 MT,2.7362123724762126
Hyundai Grand i10 1.2 Kappa Magna,4.372974000066052
Maruti Wagon R Duo LX BSIII,7.356037097675107
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2.8648076748808866
Toyota Fortuner 2.8 4WD MT,16.261416063506847
BMW 3 Series 320d,6.531401418669201
Maruti Grand Vitara MT,5.137771335790317
Mahindra XUV500 W8 2WD,7.995349917772819
Maruti Wagon R LXI CNG,2.4738835383941913
Ford Fiesta 1.4 Duratec EXI,3.0806735331123827
Maruti Zen Estilo LXI Green (CNG),2.829320439697565
Hyundai Santro Xing GLS LPG,7.641002553762348
Hyundai i20 1.2 Sportz Option,3.6480095539572917
Ford Fiesta 1.4 Duratorq ZXI,3.1123690313147807
Renault Duster 85PS Diesel RxE,10.064569510418009
Hyundai EON Era Plus,7.9576195685394735
Chevrolet Beat LT,2.4553255155654643
Honda City 1.5 E MT,12.459667887871364
Toyota Fortuner 4x4 MT TRD Sportivo,2.6841649791233504
Hyundai i20 Magna,11.042116450387347
Maruti Swift Dzire VDI Optional,6.9418811124626085
Chevrolet Spark 1.0 LT,7.872746663338655
Mercedes-Benz E-Class E400 Cabriolet,3.00338580885172
Maruti Wagon R LXI BSIII,10.795667059336834
Chevrolet Beat Diesel LS,6.861699712771108
Hyundai Verna 1.6 SX CRDI (O) AT,2.1763635988763337
Honda City 1.5 S MT,6.3326861626400035
Maruti Ertiga VXI CNG,9.162090069056903
Mercedes-Benz GLA Class 200 CDI,2.9360659972605516
Maruti Swift VDI,4.007231701993998
Chevrolet Cruze LTZ,17.011426522761752
Honda CR-V RVi MT,3.116975419076546
Maruti Wagon R LXI CNG,3.0337300307382757
Volkswagen Polo Diesel Highline 1.2L,3.6649210202539435
Audi Q3 35 TDI Quattro Premium Plus,4.367717429859256
Honda City i DTEC VX Option,10.223720262582559
Hyundai Verna 1.6 SX CRDI (O) AT,3.4719888121682936
Hyundai Creta 1.6 SX Option Diesel,3.6841561984985094
Ford Endeavour Hurricane LE,3.2153445809871104
Hyundai i20 Sportz 1.2,16.33909000384865
Hyundai i10 Magna,9.985507468806679
Maruti Swift Ldi BSIII,2.424303208175473
Honda City V AT,3.3177828744311526
Hyundai i20 Magna Optional 1.2,3.8006480934281273
Mercedes-Benz New C-Class C 220 CDI Avantgarde,5.097016126472444
Volkswagen Vento Diesel Highline,3.836473228751101
Mahindra Ssangyong Rexton RX7,8.67108699109351
Maruti Alto 800 2016-2019 CNG LXI,3.754210543134523
Maruti Ritz VXI,2.8851522035189276
Tata Indica V2 DLS BSII,2.915381563816917
Maruti Ertiga ZDI,6.489917313513947
Mercedes-Benz CLA 200 CDI Sport,15.839754134565158
Hyundai i10 Magna AT,7.4021724857718105
BMW X1 sDrive 20d xLine,2.9521141235536783
Volkswagen Vento Petrol Highline AT,3.4496371905114827
Maruti Wagon R VXI,4.925068729204298
Skoda Octavia Elegance 1.8 TSI AT,3.5626239428592603
Maruti Wagon R VXI,5.020427331491086
Honda City i DTEC VX,8.8626233257989
Honda City V MT,5.203519386438947
Mahindra E Verito D4,6.701213935701771
Mercedes-Benz E-Class 220 CDI,3.8335525539910384
Skoda Superb Elegance 1.8 TSI AT,9.199889433839392
Maruti Vitara Brezza LDi,3.294067754147705
Hyundai i10 Sportz 1.2 AT,2.66856257730083
Hyundai Creta 1.6 SX Automatic Diesel,3.5099189469322383
BMW 5 Series 525d Sedan,13.65163375360516
Jaguar F Type 5.0 V8 S,5.798021774555194
Hyundai i20 1.2 Magna,6.438917923337086
Volkswagen Vento 1.6 Comfortline,3.3099112005160336
Hyundai Grand i10 1.2 Kappa Sportz Option,10.00649064209065
Mahindra XUV500 W8 2WD,13.387715734078855
Maruti Swift VDI,9.583461446360229
Maruti Wagon R LX DUO BSIII,5.551709671527356
Maruti Dzire VDI,2.2564007483956527
Hyundai Elantra 2.0 SX Option AT,5.9677308476286886
Hyundai i20 1.4 CRDi Magna,14.712914745781992
Volkswagen Polo Petrol Trendline 1.2L,3.5815988236158485
Nissan Micra Diesel XV Premium,13.47740704605189
Ford Figo Diesel EXI,4.7556682565821875
Land Rover Range Rover Vogue SE 4.4 SDV8,5.14568549776799
Audi Q3 2.0 TDI Quattro,3.114362113223208
Volkswagen Vento Diesel Trendline,8.78139881522546
Maruti Alto 800 2016-2019 CNG LXI,3.160549337680311
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,7.727131021995038
Mahindra Ssangyong Rexton RX7,9.83961164256114
Honda City V MT Exclusive,4.186211408798067
Maruti Ritz VDi,16.29830171761857
Maruti Eeco 7 Seater Standard,5.291388735268246
Maruti Alto K10 VXI,5.253671983380013
Audi Q7 45 TDI Quattro Technology,9.397662791204755
Fiat Punto 1.2 Dynamic,2.329108873073018
Maruti Swift Dzire Vdi BSIV,8.66247347748978
Jeep Compass 2.0 Limited Option 4X4,4.950420042726543
Toyota Etios Liva V,11.733452372457078
BMW 5 Series 520d Sport Line,3.3535855216352317
Land Rover Range Rover Sport 2005 2012 Sport,2.895675326873892
Tata Manza ELAN Quadrajet BS IV,3.8698406429275494
Hyundai i20 Asta 1.2,3.3388741521612797
Hyundai Grand i10 1.2 Kappa Magna,4.1242937203156105
Ford Figo Diesel Titanium,3.9087736543761813
Chevrolet Sail Hatchback LS ABS,2.529215230980567
Mahindra Scorpio 1.99 S10 4WD,6.8872728949215505
BMW X1 M Sport sDrive 20d,13.0392630803869
BMW X5 3.0d,8.362576959611667
Hyundai Xcent 1.1 CRDi Base,3.414878417644842
Maruti Wagon R VXI BSIII,3.2907216194332256
Renault Duster 110PS Diesel RxL,5.7081863341390475
Ford Fiesta 1.6 ZXI Duratec,3.5081824687844665
Volkswagen Polo Petrol Comfortline 1.2L,6.181506657444881
Maruti Celerio VXI AT,2.920200365269295
Hyundai Grand i10 1.2 Kappa Magna,6.0630755573940975
Mercedes-Benz GLE 350d,12.598886882988317
Hyundai Creta 1.6 CRDi SX,9.478868744476863
Honda Civic 2006-2010 1.8 S MT,8.438652419038856
BMW X1 M Sport sDrive 20d,4.025132753403871
Hyundai Accent GLS,3.484420196249254
Honda Accord 2001-2003 2.3 VTi L AT,7.9468903772882795
Tata Zest Revotron 1.2 XT,4.519111316168859
Mercedes-Benz M-Class ML 320 CDI,3.425638949993149
Honda City i-DTEC SV,3.225794068343256
Hyundai Xcent 1.1 CRDi S,10.545178373193826
BMW 3 Series 320d Prestige,9.172307699761642
Honda City 1.3 DX,2.493139457614923
Audi A4 2.0 TDI 177 Bhp Premium Plus,13.18869628221491
Ford Ecosport 1.5 Ti VCT MT Titanium,5.438289303493636
Audi A4 2.0 TDI,3.062034811737322
Tata Indigo CS eVX,4.325405133952498
Maruti Ertiga VDI,7.473420324864579
Audi A4 35 TDI Premium Plus,2.938455036112864
Maruti Wagon R LXI,3.3245716224693767
Renault KWID Climber 1.0 AMT,3.0273911727823752
Hyundai Creta 1.6 SX Option,7.004748890340822
Mercedes-Benz A Class A180 CDI,4.788008456808054
Honda Brio VX AT,5.761104986286711
Audi A4 2.0 TDI 177 Bhp Premium Plus,8.623109038635166
Mahindra XUV500 W8 4WD,6.440012659935217
Isuzu MUX 4WD,4.59736116561397
Mahindra XUV500 W8 2WD,10.677308581963565
Toyota Corolla Altis 1.8 G,2.9605874515145056
Toyota Corolla H4,4.236382010543561
Volkswagen Vento Diesel Comfortline,11.780693221254172
Mitsubishi Cedia Sports,2.5700079848192514
Maruti Swift Dzire Tour LDI,8.316493689710951
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,7.297344241011264
Tata Indigo CS Emax CNG GLX,2.995679532963107
Mercedes-Benz E-Class E250 CDI Launch Edition,5.739207440811566
Audi Q5 2008-2012 2.0 TDI,8.386232959693972
BMW X1 sDrive 20d Exclusive,3.0078551180469897
Maruti Swift VDI,4.953143023398299
Mahindra KUV 100 mFALCON D75 K4,10.097905753541218
BMW 7 Series 730Ld Eminence,2.666027974754331
Hyundai Grand i10 1.2 Kappa Magna,6.328733275708002
Skoda Octavia Elegance 2.0 TDI AT,7.0216450654260605
Toyota Corolla Altis G,4.692383446047066
BMW X1 sDrive 20d xLine,9.723910777266779
Datsun redi-GO T Option,9.068419458751555
Maruti Alto 800 LXI,3.186832724755288
Honda City i VTEC VX Option,3.3313153094243333
Land Rover Range Rover 2.2L Pure,2.2809712738273933
Maruti Wagon R VXI BS IV,3.122866472660478
Ford Ecosport 1.5 DV5 MT Titanium,5.153205304057752
Maruti Ignis 1.2 Alpha,3.7780864226827813
Mercedes-Benz CLA 200 CDI Sport,10.096576251513666
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,5.869503617707227
Audi A6 2.8 FSI,2.6726209477090586
Mercedes-Benz GLE 350d,5.2302391959202845
Renault Duster 110PS Diesel RxZ,7.112811680478729
Hyundai Verna Transform SX VTVT,6.582095212389518
Mahindra Ssangyong Rexton RX7,14.129239033137802
Toyota Innova Crysta 2.8 ZX AT,12.942640520693947
Mercedes-Benz R-Class R350 4Matic Long,11.45644935258856
Honda Jazz V,7.42468960754337
Honda CR-V 2.4L 4WD AT,3.1001626490917555
Maruti Alto K10 LXI,3.3229596472833247
Hyundai i20 Sportz Option Diesel,5.639372871012345
Maruti Dzire AMT ZXI Plus,2.218579913777202
Maruti Vitara Brezza ZDi,6.40440670909419
Maruti Swift Dzire Vdi BSIV,5.189461178220692
Maruti Wagon R LXI CNG,6.712146808196399
Hyundai Verna 1.6 SX VTVT (O),7.764262202625386
Mercedes-Benz New C-Class C 220 CDI Avantgarde,2.192742404965921
